bin,bin_order,bin_label_en,bin_label_es,side,horizon,spec,group_order,group_label_en,group_label_es,estimate,se,p,pct,ci_low,ci_high,stars
30_45,6,>30 °C,>30 °C,hot,27,12_20,2,12–20,12–20,0.0650304,0.0161283,5.53e-5,6.50304,3.3419,9.66418,***
30_45,6,>30 °C,>30 °C,hot,27,20_40,3,20–40,20–40,0.0815322,0.012496,6.82e-11,8.15322,5.704,10.6024,***
30_45,6,>30 °C,>30 °C,hot,27,40_60,4,40–60,40–60,0.0588761,0.0132559,8.93e-6,5.88761,3.28946,8.48576,***
30_45,6,>30 °C,>30 °C,hot,27,60_80,5,60–80,60–80,0.0177729,0.0185151,0.337,1.77729,-1.85167,5.40625,
30_45,6,>30 °C,>30 °C,hot,27,80_130,6,80+,80+,0.0646086,0.0333619,0.0528,6.46086,-0.0780691,12.9998,*
30_45,6,>30 °C,>30 °C,hot,28,0_12,1,0–12,0–12,-0.11401,0.0181522,3.37e-10,-11.401,-14.9588,-7.84314,***
30_45,6,>30 °C,>30 °C,hot,28,12_20,2,12–20,12–20,0.0689203,0.0159258,1.51e-5,6.89203,3.77058,10.0135,***
30_45,6,>30 °C,>30 °C,hot,28,20_40,3,20–40,20–40,0.0842086,0.0129464,7.8e-11,8.42086,5.88336,10.9584,***
30_45,6,>30 °C,>30 °C,hot,28,40_60,4,40–60,40–60,0.0642285,0.0130339,8.32e-7,6.42285,3.8682,8.9775,***
30_45,6,>30 °C,>30 °C,hot,28,60_80,5,60–80,60–80,0.0198284,0.0184266,0.282,1.98284,-1.62877,5.59445,
30_45,6,>30 °C,>30 °C,hot,28,80_130,6,80+,80+,0.0400238,0.0339519,0.238,4.00238,-2.65219,10.657,
30_45,6,>30 °C,>30 °C,hot,29,0_12,1,0–12,0–12,-0.116402,0.0185627,3.59e-10,-11.6402,-15.2785,-8.00193,***
30_45,6,>30 °C,>30 °C,hot,29,12_20,2,12–20,12–20,0.0721161,0.0161071,7.56e-6,7.21161,4.0546,10.3686,***
30_45,6,>30 °C,>30 °C,hot,29,20_40,3,20–40,20–40,0.0863006,0.0129187,2.38e-11,8.63006,6.098,11.1621,***
30_45,6,>30 °C,>30 °C,hot,29,40_60,4,40–60,40–60,0.0738945,0.0133591,3.18e-8,7.38945,4.77106,10.0078,***
30_45,6,>30 °C,>30 °C,hot,29,60_80,5,60–80,60–80,0.0274731,0.0202903,0.176,2.74731,-1.22959,6.7242,
30_45,6,>30 °C,>30 °C,hot,29,80_130,6,80+,80+,0.0462259,0.0357006,0.195,4.62259,-2.37473,11.6199,
30_45,6,>30 °C,>30 °C,hot,30,0_12,1,0–12,0–12,-0.11964,0.0190502,3.38e-10,-11.964,-15.6978,-8.23016,***
30_45,6,>30 °C,>30 °C,hot,30,12_20,2,12–20,12–20,0.0674564,0.0168865,6.48e-5,6.74564,3.43589,10.0554,***
30_45,6,>30 °C,>30 °C,hot,30,20_40,3,20–40,20–40,0.0855679,0.0135127,2.41e-10,8.55679,5.90829,11.2053,***
30_45,6,>30 °C,>30 °C,hot,30,40_60,4,40–60,40–60,0.0716072,0.0131157,4.77e-8,7.16072,4.59003,9.7314,***
30_45,6,>30 °C,>30 °C,hot,30,60_80,5,60–80,60–80,0.0185356,0.0193232,0.337,1.85356,-1.93379,5.64092,
30_45,6,>30 °C,>30 °C,hot,30,80_130,6,80+,80+,0.0580028,0.0369137,0.116,5.80028,-1.4348,13.0354,
